N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
25,15,-0.8307888507843018,-0.8756791949272156,-1.0546875
25,16,-1.002480387687683,-0.9355043172836304,-1.1111111111111112
25,17,-0.8564057946205139,-0.7685274481773376,-1.1657986111111112
25,18,-0.6638649106025696,-0.5358189344406128,-1.21875
25,19,-0.16394537687301636,0.05301747843623161,-1.2699652777777777
25,20,0.28296276926994324,0.7036746144294739,-1.3194444444444444
25,21,0.10718602687120438,-0.5773916244506836,-1.3671875
25,22,-0.24775439500808716,0.5665864944458008,-1.4131944444444444
25,23,2.620185613632202,2.6416587829589844,-1.4574652777777777
25,24,-2.1683993339538574,,-1.5
