N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
29,16,0.4986034631729126,0.44857698678970337,0.5541232478903249
29,17,0.4867287576198578,0.4346478283405304,0.591271897418658
29,18,0.46785640716552734,0.4214659631252289,0.6281561702528543
29,19,0.4476243853569031,0.4000527262687683,0.6620708086497097
29,20,0.4401126801967621,0.38782361149787903,0.695291961061408
29,21,0.4243074357509613,0.3614068925380707,0.7271865250250824
29,22,0.4061718285083771,0.3547953963279724,0.7576657499339242
29,23,0.4282001852989197,0.36881986260414124,0.7910357733857505
29,24,0.42514732480049133,0.3499109447002411,0.8244638515670449
29,25,0.4388137459754944,0.36852678656578064,0.8593587763407268
29,26,0.45356354117393494,0.37688979506492615,0.8973775279721823
29,27,0.5539504289627075,0.4804668426513672,0.9417158773341501
29,28,0.7387915253639221,,1.0
30,0,,0.3403857946395874,0.0
30,1,0.5165702700614929,0.47920817136764526,0.09918451095349926
30,2,0.6009354591369629,0.5621293187141418,0.12442779965526074
30,3,0.5695986747741699,0.5288587808609009,0.14476661258552756
30,4,0.5820887088775635,0.5595679879188538,0.16429648222692278
30,5,0.6069181561470032,0.5818102955818176,0.18481981105843612
30,6,0.5918288826942444,0.5560920834541321,0.20677005199781304
30,7,0.5886708498001099,0.5490189790725708,0.23207547823258046
30,8,0.5834782123565674,0.5535367727279663,0.25904036611508924
30,9,0.5772174596786499,0.5505537986755371,0.28868663338595096
30,10,0.5845908522605896,0.5469560027122498,0.32185975639555126
30,11,0.5596606135368347,0.5137326121330261,0.3563035870406479
30,12,0.5370100736618042,0.4977210462093353,0.3896648376861531
30,13,0.5294564366340637,0.49635255336761475,0.42467791945371136
30,14,0.5221278667449951,0.49182531237602234,0.46155693682039434
30,15,0.5289114117622375,0.48746222257614136,0.4980271496031892
30,16,0.5132155418395996,0.46088433265686035,0.5339363927971399
30,17,0.4879305958747864,0.43634331226348877,0.569705655363067
30,18,0.46993905305862427,0.4272184371948242,0.6055012361612223
30,19,0.4633781313896179,0.41837379336357117,0.6404030935922558
30,20,0.4435562193393707,0.3972724974155426,0.6720049448158044
30,21,0.44109320640563965,0.38531243801116943,0.7042748916165973
30,22,0.41770288348197937,0.358862966299057,0.7344302928631273
30,23,0.4046906530857086,0.35541123151779175,0.7642952407283471
30,24,0.42932355403900146,0.3709726631641388,0.7967766657195404
30,25,0.423703670501709,0.3487568199634552,0.829160101149663
30,26,0.44044822454452515,0.37620609998703003,0.8632211529385636
30,27,0.4603050649166107,0.38155505061149597,0.9002100829185771
30,28,0.5634467005729675,0.47962290048599243,0.9433789827818094
30,29,0.7269582152366638,,1.0
