N_DISC,T,estimated_epo,CI_lower_bound,CI_upper_bound
18,0.6221434473991394,-0.88858044,-0.9152482748031616,-0.8634527921676636
18,0.6657360792160034,-1.1555185,-1.1792129278182983,-1.1323195695877075
18,0.7693495154380798,-0.7311154,-0.7543097138404846,-0.7082721590995789
19,0.1433076560497284,-0.37494907,-0.3964580297470093,-0.35383662581443787
19,0.2342008352279663,-0.7114482,-0.7351229190826416,-0.687454879283905
19,0.28253817558288574,-0.72211486,-0.7427207827568054,-0.7013571858406067
19,0.31633639335632324,-0.8713062,-0.8927106857299805,-0.8511806130409241
19,0.34497225284576416,-0.82957786,-0.8536714315414429,-0.8051907420158386
19,0.37064996361732483,-0.67368656,-0.6982843279838562,-0.647900402545929
19,0.392326295375824,-0.9035289,-0.9266341924667358,-0.8797313570976257
19,0.4115715026855469,-0.66424626,-0.6882902383804321,-0.640113115310669
19,0.4348626136779785,-0.6731794,-0.6979531645774841,-0.6494883894920349
19,0.4575273096561432,-1.396573,-1.419661283493042,-1.3733975887298584
19,0.47656118869781494,-0.91055274,-0.9322465658187866,-0.8894609212875366
19,0.4964807331562042,-1.2353498,-1.2560704946517944,-1.2137681245803833
19,0.5170812010765076,-0.78226537,-0.8056738376617432,-0.7595282196998596
19,0.54049152135849,-1.0316042,-1.0524356365203857,-1.0097676515579224
19,0.5669419765472412,-0.99781257,-1.0224547386169434,-0.9726508855819702
19,0.5930102467536926,-1.0559475,-1.0779070854187012,-1.0338969230651855
19,0.62770676612854,-1.0535263,-1.0789486169815063,-1.0273398160934448
19,0.670184850692749,-1.081162,-1.105284571647644,-1.057821273803711
19,0.7731478214263916,-0.733567,-0.7565481066703796,-0.7097694277763367
20,0.1398172527551651,-0.37712437,-0.3990604877471924,-0.3554156422615051
20,0.22950336337089539,-0.49202436,-0.5143854022026062,-0.46991872787475586
20,0.2772357165813446,-1.0057564,-1.0280556678771973,-0.9833576083183289
20,0.3111494183540344,-0.75069255,-0.7726237773895264,-0.7293701767921448
20,0.33892321586608887,-0.86436975,-0.8853055238723755,-0.8437638282775879
20,0.36336833238601685,-0.7489682,-0.7763009071350098,-0.7216660380363464
20,0.38591471314430237,-0.85886717,-0.8821513652801514,-0.8358553647994995
20,0.4040919244289398,-0.7533103,-0.7792964577674866,-0.7265896797180176
20,0.4243887662887573,-0.58674484,-0.6102230548858643,-0.5638798475265503
20,0.44772547483444214,-1.0943301,-1.1180670261383057,-1.0698009729385376
20,0.46636763215065,-1.2393223,-1.2602574825286865,-1.21831476688385
20,0.4852541983127594,-0.9095054,-0.9317821860313416,-0.8867462873458862
20,0.5035454034805298,-1.0702696,-1.0936375856399536,-1.0463347434997559
